symbol,date,open,high,low,close,volume,percent_change,traded_amount
ADBL,2022-02-22,402.0,408.0,402.0,404.8,15662,0.7,6345069.6
ADBL,2022-02-23,405.9,406.0,399.9,400.0,35048,-1.19,14076613.9
ADBL,2022-02-24,401.0,401.0,392.0,397.0,33591,-0.75,13341064.7
ADBL,2022-02-27,397.0,397.3,391.1,395.0,29411,-0.5,11608919.9
ADBL,2022-02-28,395.0,401.9,388.0,390.0,66116,-1.27,26010456.1
ADBL,2022-03-02,388.0,390.0,378.0,380.0,63480,-2.56,24185161.1
ADBL,2022-03-06,378.5,384.5,378.5,380.9,31906,0.24,12147036.0
ADBL,2022-03-07,382.0,387.0,382.0,385.0,21937,1.08,8439898.3
ADBL,2022-03-09,389.0,390.0,381.1,383.9,20104,-0.29,7722641.1
ADBL,2022-03-10,383.0,386.9,380.0,386.5,28256,0.68,10872255.8
ADBL,2022-03-13,390.0,403.0,386.5,403.0,56207,4.27,22360879.1
ADBL,2022-03-14,409.0,411.0,395.0,402.0,43377,-0.25,17368347.7
ADBL,2022-03-15,405.0,405.0,395.0,399.0,36194,-0.75,14457537.6
ADBL,2022-03-16,399.0,400.0,396.0,396.2,20680,-0.7,8232074.9
ADBL,2022-03-20,400.0,402.0,392.0,396.6,22115,0.1,8781238.5
ADBL,2022-03-21,402.0,402.0,391.0,395.6,18867,-0.25,7436115.8
ADBL,2022-03-22,395.0,399.4,395.0,398.0,20056,0.61,7977489.7
ADBL,2022-03-23,405.9,405.9,392.0,395.0,14248,-0.75,5640696.1
ADBL,2022-03-24,394.5,395.0,392.0,393.0,24489,-0.51,9624549.1
ADBL,2022-03-27,393.0,394.0,388.0,388.1,20877,-1.25,8132480.3
ADBL,2022-03-28,385.6,390.0,384.0,386.0,22843,-0.54,8820969.3
ADBL,2022-03-29,381.0,389.6,379.0,383.9,18020,-0.54,6935183.2
ADBL,2022-03-30,383.0,388.0,381.0,385.0,19953,0.29,7663860.5
ADBL,2022-03-31,387.0,388.0,383.0,384.1,16460,-0.23,6339295.5
ADBL,2022-04-03,384.1,385.0,378.6,380.5,21505,-0.94,8183008.9
ADBL,2022-04-04,375.0,382.0,375.0,379.0,44329,-0.39,16788376.7
ADBL,2022-04-05,385.0,385.0,371.5,376.8,28851,-0.58,10776918.3
ADBL,2022-04-06,374.0,378.0,365.0,366.9,40684,-2.63,14994651.4
ADBL,2022-04-07,364.7,375.0,364.7,373.0,22876,1.66,8499046.1
