symbol,date,open,high,low,close,volume,percent_change,traded_amount
UPPER,2022-09-01,435.0,435.0,419.0,428.0,38045,0.23,16228585.1
UPPER,2022-09-02,436.0,436.0,428.0,428.0,14010,0.0,6056254.0
UPPER,2022-09-04,434.0,442.0,428.0,430.0,37304,0.47,16175965.3
UPPER,2022-09-05,436.0,438.0,428.1,429.0,20135,-0.23,8674465.6
UPPER,2022-09-06,428.0,434.0,421.0,425.0,27828,-0.93,11831198.4
UPPER,2022-09-07,433.0,439.0,416.0,416.0,25136,-2.12,10504320.5
UPPER,2022-09-08,424.0,424.0,411.0,418.0,21045,0.48,8794766.6
UPPER,2022-09-11,426.0,426.0,410.0,411.0,21782,-1.67,9040065.0
UPPER,2022-09-12,407.0,412.0,405.0,406.0,22193,-1.22,9034264.6
UPPER,2022-09-13,414.1,414.1,403.5,405.5,23645,-0.12,9674627.7
UPPER,2022-09-14,410.0,422.0,410.0,420.0,22435,3.58,9363597.4
UPPER,2022-09-15,428.4,428.4,400.0,406.0,65123,-3.33,26785815.1
UPPER,2022-09-16,397.9,405.0,393.0,400.1,24350,-1.45,9734889.8
UPPER,2022-09-18,406.0,407.0,391.2,395.4,30892,-1.17,12208557.9
UPPER,2022-09-20,395.4,395.4,377.5,378.5,51405,-4.27,19596288.1
UPPER,2022-09-21,375.0,395.9,375.0,380.0,24374,0.4,9344409.3
UPPER,2022-09-22,385.0,387.0,377.0,378.0,20697,-0.53,7894304.0
UPPER,2022-09-25,385.0,385.0,365.6,368.0,23316,-2.65,8658216.5
UPPER,2022-09-27,375.3,382.0,366.6,369.8,23857,0.49,8846282.4
UPPER,2022-09-28,375.0,377.0,365.0,371.1,15253,0.35,5637825.2
UPPER,2022-09-29,372.0,375.9,371.0,372.0,20166,0.24,7508501.6
UPPER,2022-10-09,372.0,386.0,372.0,386.0,14347,3.76,5471301.8
UPPER,2022-10-10,393.7,393.7,375.0,376.6,13777,-2.44,5229837.7
UPPER,2022-10-11,371.2,375.9,369.1,373.0,11956,-0.96,4453227.0
UPPER,2022-10-12,375.0,380.0,372.0,376.9,14764,1.05,5543015.5
UPPER,2022-10-13,379.0,379.0,372.0,373.0,17547,-1.03,6565979.3
UPPER,2022-10-16,373.0,375.0,370.0,370.0,19882,-0.8,7386020.7
UPPER,2022-10-17,366.0,373.0,366.0,367.1,5673,-0.78,2090747.5
UPPER,2022-10-19,367.1,370.0,360.0,360.0,23107,-1.93,8368583.6
UPPER,2022-10-20,356.0,361.0,354.0,358.0,12025,-0.56,4302068.0
UPPER,2022-10-23,364.9,365.0,358.0,361.0,11133,0.84,4028037.8
UPPER,2022-10-31,354.0,364.9,354.0,361.2,9999,0.06,3608662.6
UPPER,2022-11-01,368.0,377.0,361.0,377.0,19037,4.37,7036385.2
UPPER,2022-11-02,384.0,386.2,372.4,375.1,29434,-0.5,11206953.1
UPPER,2022-11-03,370.0,381.0,370.0,373.0,10362,-0.56,3881132.6
UPPER,2022-11-06,373.0,384.0,373.0,383.0,25374,2.68,9632481.1
UPPER,2022-11-07,376.0,397.0,376.0,387.0,50325,1.04,19592505.2
UPPER,2022-11-08,391.0,391.0,382.0,383.0,14843,-1.03,5712271.0
UPPER,2022-11-09,384.0,388.0,370.0,372.0,35390,-2.87,13298764.0
UPPER,2022-11-10,379.0,379.0,365.0,369.0,26548,-0.81,9774857.3
UPPER,2022-11-13,365.0,371.9,361.9,364.0,14809,-1.36,5427701.4
UPPER,2022-11-14,370.0,370.0,362.0,370.0,13558,1.65,4971877.3
UPPER,2022-11-15,375.0,377.0,367.0,367.0,22834,-0.81,8496737.9
UPPER,2022-11-16,372.0,376.7,368.0,372.1,15345,1.39,5736903.1
UPPER,2022-11-17,376.0,386.0,376.0,383.2,30108,2.98,11526054.3
UPPER,2022-11-22,376.0,395.0,376.0,385.0,29796,0.47,11580232.2
UPPER,2022-11-23,392.0,392.0,378.0,387.0,15173,0.52,5785236.9
UPPER,2022-11-24,387.0,402.5,380.0,393.9,21086,1.78,8208778.2
UPPER,2022-11-27,398.0,398.0,387.2,394.0,18861,0.03,7392321.3
UPPER,2022-11-28,390.0,399.9,385.0,385.0,25920,-2.28,10115430.4
UPPER,2022-11-29,387.0,387.0,381.6,383.3,10473,-0.44,4020420.5
UPPER,2022-11-30,378.1,388.0,378.1,380.1,14173,-0.83,5436430.0
UPPER,2022-12-01,385.0,387.0,378.0,384.0,16431,1.03,6310129.5
UPPER,2022-12-04,380.0,387.0,376.0,384.0,27366,0.0,10494970.4
UPPER,2022-12-05,388.0,388.0,377.0,379.9,13416,-1.07,5107796.0
UPPER,2022-12-06,387.0,387.0,373.1,376.0,18363,-1.03,6920918.7
UPPER,2022-12-07,371.0,376.0,370.5,372.0,13102,-1.06,4884620.0
UPPER,2022-12-11,366.0,373.3,366.0,368.1,20467,-1.05,7573706.8
UPPER,2022-12-12,361.0,375.0,361.0,372.0,16482,1.06,6103111.2
UPPER,2022-12-13,379.4,394.0,379.4,391.0,76962,5.11,29965858.2
UPPER,2022-12-14,398.7,398.7,387.0,389.0,31902,-0.51,12453321.0
UPPER,2022-12-15,390.0,392.0,380.5,381.0,16747,-2.06,6417541.0
UPPER,2022-12-18,375.0,387.0,374.0,379.0,18406,-0.52,7003036.7
UPPER,2022-12-19,380.0,383.0,376.1,379.1,10669,0.03,4051706.0
UPPER,2022-12-20,379.0,385.2,379.0,383.0,14383,1.03,5490038.5
UPPER,2022-12-21,380.0,385.0,378.0,378.1,26811,-1.28,10205790.7
UPPER,2022-12-22,377.0,378.0,375.0,377.0,16038,-0.29,6030786.8
UPPER,2022-12-26,381.0,395.0,381.0,394.0,41041,4.51,16000015.2
UPPER,2022-12-27,399.0,433.4,399.0,427.0,140616,8.38,59086539.4
UPPER,2022-12-28,435.5,469.0,418.5,450.0,174937,5.39,78440038.9
UPPER,2022-12-29,458.0,473.0,446.0,469.0,97666,4.22,45137740.2
UPPER,2023-01-01,474.0,504.3,461.0,473.0,129093,0.85,61705701.2
UPPER,2023-01-02,478.0,478.0,455.0,471.0,77641,-0.42,36585638.6
UPPER,2023-01-03,475.0,480.0,466.5,469.0,57746,-0.42,27302263.9
UPPER,2023-01-04,468.0,481.0,465.0,474.0,70745,1.07,33544725.8
UPPER,2023-01-05,483.4,498.0,481.0,485.0,157476,2.32,76674737.8
UPPER,2023-01-08,490.0,520.0,480.0,508.0,267484,4.74,135636635.9
UPPER,2023-01-09,508.0,544.0,508.0,538.1,171000,5.93,90546577.0
UPPER,2023-01-10,548.7,581.4,535.0,544.0,277512,1.1,154280402.3
UPPER,2023-01-12,553.0,576.0,536.0,543.0,233977,-0.18,128499923.1
UPPER,2023-01-17,550.0,569.0,532.0,568.0,204818,4.6,113838159.5
UPPER,2023-01-18,557.1,590.0,557.1,567.0,169705,-0.18,97303513.6
UPPER,2023-01-19,562.0,572.0,560.0,564.5,100060,-0.44,56640313.6
UPPER,2023-01-23,567.0,569.0,550.0,551.0,137872,-2.39,77228974.9
