symbol,date,open,high,low,close,volume,percent_change,traded_amount
NRIC,2022-02-07,1225.0,1251.6,1221.0,1244.0,29321,1.06,36420430.8
NRIC,2022-02-08,1268.8,1294.1,1241.0,1241.0,43319,-0.24,54449221.4
NRIC,2022-02-09,1235.0,1242.0,1222.0,1223.0,18960,-1.45,23264033.5
NRIC,2022-02-10,1224.0,1234.0,1206.0,1215.0,37020,-0.65,45092890.3
NRIC,2022-02-13,1215.0,1215.0,1160.0,1164.1,69867,-4.19,81846771.1
NRIC,2022-02-14,1152.1,1190.0,1152.1,1162.0,26566,-0.18,31045014.3
NRIC,2022-02-15,1184.0,1184.0,1161.0,1180.0,20967,1.55,24578302.0
NRIC,2022-02-16,1180.0,1198.0,1171.0,1183.0,18544,0.25,21903371.5
NRIC,2022-02-17,1180.0,1191.0,1170.0,1171.0,13625,-1.01,16056250.5
NRIC,2022-02-20,1160.0,1170.0,1125.0,1145.0,32930,-2.22,37825697.6
NRIC,2022-02-21,1150.0,1160.0,1140.0,1152.0,25715,0.61,29625526.1
NRIC,2022-02-22,1164.0,1169.0,1160.0,1165.0,20930,1.13,24376999.9
NRIC,2022-02-23,1165.4,1182.0,1154.0,1164.0,36504,-0.09,42668254.9
NRIC,2022-02-24,1150.0,1164.0,1121.5,1125.0,47248,-3.35,53756613.3
NRIC,2022-02-27,1147.0,1160.0,1116.0,1135.0,34014,0.89,38717089.6
NRIC,2022-02-28,1155.0,1157.0,1115.0,1115.0,26900,-1.76,30326359.3
NRIC,2022-03-02,1106.0,1130.0,1106.0,1109.0,31153,-0.54,34698651.4
NRIC,2022-03-06,1120.0,1130.0,1100.0,1104.0,23335,-0.45,25801027.4
NRIC,2022-03-07,1104.0,1115.0,1087.0,1087.8,28262,-1.47,31067975.6
NRIC,2022-03-09,1099.9,1109.5,1053.6,1058.0,28671,-2.74,30600804.3
NRIC,2022-03-10,1066.0,1105.0,1050.1,1103.0,21261,4.25,22963005.4
NRIC,2022-03-13,1124.9,1150.0,1105.0,1138.0,41584,3.17,47254030.9
NRIC,2022-03-14,1140.0,1163.0,1127.0,1151.0,16472,1.14,18954240.9
NRIC,2022-03-15,1152.0,1229.1,1145.0,1207.0,91204,4.87,109108132.6
NRIC,2022-03-16,1222.0,1229.0,1190.0,1200.0,39365,-0.58,47441113.3
NRIC,2022-03-20,1210.0,1211.0,1172.0,1177.0,44438,-1.92,52765327.4
NRIC,2022-03-21,1190.0,1190.0,1167.0,1176.0,21185,-0.08,24939079.0
NRIC,2022-03-22,1178.0,1200.0,1178.0,1186.0,25828,0.85,30798215.1
NRIC,2022-03-23,1198.9,1198.9,1175.0,1180.0,14008,-0.51,16572262.7
NRIC,2022-03-24,1200.0,1213.0,1158.0,1185.0,53573,0.42,64147066.5
NRIC,2022-03-27,1208.7,1232.7,1145.0,1145.1,48112,-3.37,56850184.6
NRIC,2022-03-28,1150.0,1160.0,1117.0,1131.0,36050,-1.23,40736413.0
NRIC,2022-03-29,1128.0,1150.0,1114.1,1115.0,16827,-1.41,18936301.8
NRIC,2022-03-30,1137.0,1145.0,1102.5,1145.0,17353,2.69,19556710.3
NRIC,2022-03-31,1150.0,1160.0,1125.0,1126.0,24595,-1.66,27827641.9
NRIC,2022-04-03,1108.0,1120.0,1105.0,1110.0,21973,-1.42,24420532.5
NRIC,2022-04-04,1110.0,1120.0,1105.0,1113.0,15416,0.27,17141733.7
NRIC,2022-04-05,1109.0,1109.0,1075.0,1090.0,30597,-2.07,33272928.2
NRIC,2022-04-06,1100.0,1100.0,1067.0,1068.1,26382,-2.01,28355135.1
NRIC,2022-04-07,1087.0,1094.0,1068.1,1070.0,34452,0.18,37174899.0
NRIC,2022-04-11,1070.0,1112.0,1045.1,1048.0,25775,-2.06,27544866.7
NRIC,2022-04-12,1041.0,1050.0,1010.0,1018.0,28752,-2.86,29501012.2
NRIC,2022-04-13,1029.9,1040.0,1000.0,1029.9,19041,1.17,19371196.7
NRIC,2022-04-17,1039.9,1048.7,1005.0,1006.0,23399,-2.32,23795719.6
NRIC,2022-04-18,1019.0,1019.0,984.0,985.0,26618,-2.09,26386821.3
NRIC,2022-04-19,1003.9,1003.9,975.0,985.0,11514,0.0,11373667.1
NRIC,2022-04-20,986.0,1003.9,960.0,965.0,20253,-2.03,19730168.5
NRIC,2022-04-21,965.0,982.0,950.0,969.9,19248,0.51,18456330.6
NRIC,2022-04-24,985.0,1041.7,971.0,1035.0,25235,6.71,25528226.9
NRIC,2022-04-25,1030.0,1044.9,999.7,1013.0,19900,-2.13,20272605.1
NRIC,2022-04-26,1015.0,1025.0,995.0,1000.0,7730,-1.28,7758672.4
NRIC,2022-04-27,991.0,1002.0,988.0,999.0,11659,-0.1,11596077.0
NRIC,2022-04-28,996.0,1013.0,989.0,990.0,12673,-0.9,12610739.0
NRIC,2022-05-02,990.0,999.6,965.0,966.0,15244,-2.42,14827480.1
NRIC,2022-05-04,960.0,965.0,946.0,946.0,16598,-2.07,15784812.6
NRIC,2022-05-05,939.0,950.0,916.0,917.0,20677,-3.07,19249980.2
NRIC,2022-05-08,900.0,927.0,900.0,925.0,14563,0.87,13253439.5
NRIC,2022-05-09,925.0,947.9,916.3,918.0,14207,-0.76,13276130.2
NRIC,2022-05-10,920.0,940.0,910.0,939.0,14179,2.29,13186999.3
NRIC,2022-05-11,940.0,976.0,940.0,975.0,17986,3.83,17294041.5
NRIC,2022-05-12,994.0,994.5,970.0,980.0,11129,0.51,10925710.7
NRIC,2022-05-17,965.0,965.0,926.1,934.0,16200,-4.69,15184130.5
NRIC,2022-05-18,934.0,942.0,898.0,931.0,10583,-0.32,9742916.5
NRIC,2022-05-19,929.0,943.0,902.0,914.0,20260,-1.83,18527272.1
NRIC,2022-05-20,900.0,907.0,889.0,890.0,30114,-2.63,26992669.5
NRIC,2022-05-23,900.0,900.0,865.0,875.0,21434,-1.69,18686585.0
NRIC,2022-05-24,875.0,892.0,861.0,878.0,12893,0.34,11324142.3
NRIC,2022-05-25,890.0,894.0,875.0,880.0,12473,0.23,11015624.0
NRIC,2022-05-26,870.0,892.0,870.0,880.0,11576,0.0,10166802.3
NRIC,2022-05-27,887.0,888.0,863.0,871.9,9917,-0.92,8621397.7
NRIC,2022-05-30,875.0,875.0,840.0,842.0,17977,-3.43,15292123.5
NRIC,2022-05-31,838.0,840.0,812.0,815.0,21536,-3.21,17773059.9
NRIC,2022-06-01,826.0,833.8,800.0,805.2,22086,-1.2,17899125.5
NRIC,2022-06-02,811.0,821.0,794.2,795.0,15113,-1.27,12088337.1
NRIC,2022-06-03,800.0,805.0,780.0,794.0,18664,-0.13,14736050.5
NRIC,2022-06-06,780.1,808.9,780.1,787.0,15225,-0.88,12077719.2
NRIC,2022-06-07,787.0,787.0,770.0,774.0,15495,-1.65,12007484.0
NRIC,2022-06-08,775.0,815.0,775.0,801.0,17897,3.49,14308583.4
NRIC,2022-06-09,817.0,825.0,785.0,794.0,27195,-0.87,21906165.9
NRIC,2022-06-10,780.0,806.0,780.0,783.0,6663,-1.39,5261229.0
NRIC,2022-06-13,786.0,788.9,768.0,778.0,12203,-0.64,9463060.9
NRIC,2022-06-14,778.0,778.0,745.0,758.0,20152,-2.57,15252955.7
NRIC,2022-06-15,745.0,757.0,732.0,741.9,17166,-2.12,12688063.9
NRIC,2022-06-16,728.4,755.0,721.0,748.0,19451,0.82,14409657.3
NRIC,2022-06-17,762.0,762.0,737.0,744.0,6245,-0.53,4639795.5
NRIC,2022-06-19,740.0,740.0,700.1,702.0,37871,-5.65,26816219.1
NRIC,2022-06-20,690.0,700.0,651.7,653.0,38510,-6.98,25645437.3
NRIC,2022-06-21,650.0,679.3,640.2,666.0,22536,1.99,14853419.7
NRIC,2022-06-22,652.7,655.0,639.1,643.0,21878,-3.45,14095076.5
NRIC,2022-06-23,630.2,631.2,609.0,611.0,25273,-4.98,15565624.2
NRIC,2022-06-24,605.0,631.0,591.0,602.0,20344,-1.47,12331587.4
NRIC,2022-06-26,614.0,662.2,612.0,662.2,52254,10.0,33300381.9
NRIC,2022-06-27,675.4,691.5,645.0,665.0,63874,0.42,43063567.9
NRIC,2022-06-28,666.0,674.0,645.0,670.0,65951,0.75,43783079.1
NRIC,2022-06-29,670.0,725.0,660.0,725.0,67948,8.21,47044736.4
NRIC,2022-06-30,739.5,794.0,728.2,793.9,69620,9.5,53430394.4
